Unnamed: 0,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,class
363,192.168.1.34,224.0.0.251,5353,5353,17,2020-12-01 20:52:56,100263412.0,89.81342067233858,0.4488177601616031,0.4488177601616031,0.0,45,0,9005,0,267.0,112.0,200.11111111111111,37.34060775689545,0.0,0.0,0.0,0.0,267,112,200.11111111111111,37.34060775689545,1394.3209876543206,360,0,8,45,2278713.909090909,16326720.000000002,352.0,4909318.610770457,100263412.0,16326720.000000002,352.0,2278713.909090909,4909318.610770457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,200.11111111111111,0,0,15179299.0,14324235.0,14681803.25,310429.6577200502,14320113.0,969330.0,6793927.2727272725,6353742.542818969,1066.0,6.8,0.0,0.0,1122.7831878279349,0.0,200.11111111111111,0.0,0,45,0,9005,0,Benign
667,192.168.1.201,192.168.1.255,137,137,17,2020-12-01 21:32:35,90016039.0,7.154280583263611,0.0777639193833001,0.0777639193833001,0.0,7,0,644,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,56,0,8,7,15002673.166666666,88475743.0,40872.0,32859509.53171992,90016039.0,88475743.0,40872.0,15002673.166666666,32859509.53171992,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,4.0,0.0,0.0,253.03835808470205,0.0,92.0,0.0,0,7,0,644,0,Benign
73,192.168.1.55,192.168.1.23,502,61431,6,2020-12-01 20:10:00,90086569.0,655.7026275470653,10.012591333120923,4.007256620018462,6.00533471310246,361,541,25536,33534,85.0,65.0,70.73684210526316,8.249905564808294,66.0,54.0,61.98521256931608,5.662060672107766,85,54,65.48780487804878,8.053133271706168,64.8529554918609,7220,10820,20,361,99985.09322974471,523059.00000000006,381.0,136496.0250082158,89885365.0,722998.0,4964.0,249681.56944444444,262761.7309881514,89882295.0,523059.00000000006,4833.0,166448.69444444444,143364.19421011614,0,0,0,0,1,0,0,0,0,0,0,1.4986149584487534,65.48780487804878,2760,64178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.73684210526316,61.98521256931608,0,361,541,25536,33534,Benign
271,192.168.1.34,192.168.1.255,137,137,17,2020-12-01 20:38:27,0.0,0.0,0.0,0.0,0.0,1,0,92,0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92,92,92.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,92.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0,1,0,92,0,Benign
498,192.168.1.52,239.255.255.250,39007,1900,17,2020-12-01 21:13:13,3006733.0,278.04264628751537,1.330347589892418,1.330347589892418,0.0,4,0,836,0,209.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,209,209,209.0,0.0,0.0,32,0,8,4,1002244.3333333334,1002795.0,1001154.0,770.995172199847,3006733.0,1002795.0,1001154.0,1002244.3333333334,770.995172199847,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,209.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,4,0,836,0,Benign
780,192.168.1.201,224.0.0.252,55645,5355,17,2020-12-01 21:39:24,100842.0,1269.3123896789036,19.83300608873287,19.83300608873287,0.0,2,0,128,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0,2,0,128,0,Benign
7,192.168.1.26,239.255.255.250,1900,1900,17,2020-12-01 20:00:30,8436797.0,1111.9148653215195,2.133511094316954,2.133511094316954,0.0,18,0,9381,0,556.0,476.0,521.1666666666666,29.99120241374497,0.0,0.0,0.0,0.0,556,476,521.1666666666666,29.99120241374497,899.4722222222223,144,0,8,18,496282.17647058825,1295128.0,89825.0,395223.59247962193,8436797.0,1295128.0,89825.0,496282.17647058825,395223.59247962193,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,521.1666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.0,5.666666666666667,0.0,0.0,1788.162797293874,0.0,521.1666666666666,0.0,0,18,0,9381,0,Benign
394,192.168.1.23,192.168.1.19,61238,502,6,2020-12-01 20:58:10,90028344.0,217.66478343753607,3.5100056933180954,2.010477944590428,1.4995277487276673,181,135,10866,8730,66.0,54.0,60.03314917127072,5.999908427004871,67.0,60.0,64.66666666666667,3.299831645537222,67,54,62.0126582278481,5.524957576756942,30.525156224963947,3620,2700,20,91,285804.26666666666,843130.0,0.0,328884.8800076452,90028344.0,843130.0,199910.0,500157.4666666667,290043.4294435232,88989627.0,1093629.0,0.0,664101.6940298508,468902.7094669864,0,0,0,0,1,0,0,0,0,0,0,0.7458563535911602,62.0126582278481,63720,33580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.03314917127072,64.66666666666667,0,181,135,10866,8730,Benign
361,192.168.1.23,192.168.1.255,138,138,17,2020-12-01 20:52:02,0.0,0.0,0.0,0.0,0.0,1,0,250,0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250,250,250.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,250.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0,1,0,250,0,Benign
435,192.168.1.52,239.255.255.250,51300,1900,17,2020-12-01 21:03:13,3007090.0,278.00963722402724,1.330189651789604,1.330189651789604,0.0,4,0,836,0,209.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,209,209,209.0,0.0,0.0,32,0,8,4,1002363.3333333336,1003686.0,1000949.0,1119.2540174399892,3007090.0000000005,1003686.0,1000949.0,1002363.3333333336,1119.2540174399892,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,209.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0,4,0,836,0,Benign
