Unnamed: 0,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,class
102,192.168.1.34,224.0.0.251,5353,5353,17,2020-11-30 17:28:18,60944768.0,213.4719751496962,1.0665394607786511,1.0665394607786511,0.0,65,0,13010,0,267.0,112.0,200.15384615384616,39.27544966955264,0.0,0.0,0.0,0.0,267,112,200.15384615384616,39.27544966955264,1542.5609467455622,520,0,8,65,952262.0,16392296.000000002,0.0,3344616.999011462,60944768.0,16392296.000000002,0.0,952262.0,3344616.999011462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,200.15384615384616,0,0,15158158.0,14296354.0,14727256.0,430902.0,14370046.0,990732.0,6451332.428571428,6297514.681934178,2102.0,13.25,0.0,0.0,2428.083757338326,0.0,200.15384615384616,0.0,0,65,0,13010,0,T0804
136,192.168.1.52,192.168.1.254,42666,53,17,2020-11-30 17:28:52,11370.0,633245.3825857519,8443.271767810027,4221.6358839050135,4221.6358839050135,48,48,3600,3600,75.0,75.0,75.0,0.0,75.0,75.0,75.0,0.0,75,75,75.0,0.0,0.0,384,384,8,48,119.6842105263158,782.0,0.0,118.599215685513,10058.0,1289.0,0.0,214.0,220.4842832243064,10863.0,1630.0,0.0,231.12765957446808,331.29459905438773,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,5.0,160.28571428571428,4.857142857142857,342323.6514522821,522833.1780055918,75.0,75.0,0,48,48,3600,3600,T0804
157,192.168.1.52,192.168.1.254,46723,53,17,2020-11-30 17:29:05,25917.0,274105.7992823243,3704.132422734113,1852.0662113670564,1852.0662113670564,48,48,3552,3552,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,384,384,8,48,272.81052631578945,1601.0,0.0,331.4683534862429,25617.0,2897.0,0.0,545.0425531914893,625.3251054858808,25374.0,2950.0,0.0,539.8723404255319,731.3051468064383,0,0,0,0,1,0,0,0,0,0,0,1.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,4.5,128.0,4.0,192599.1975033437,299298.51909586904,74.0,74.0,0,48,48,3552,3552,T0804
95,192.168.1.52,192.168.1.254,52658,53,17,2020-11-30 17:28:10,24350.0,291745.37987679674,3942.5051334702257,1971.2525667351129,1971.2525667351129,48,48,3552,3552,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,384,384,8,48,256.3157894736842,2879.0,0.0,553.2612072384103,23963.0,3994.0,0.0,509.8510638297872,896.961086437965,23098.0,3722.0,0.0,491.4468085106383,901.9037974954,0,0,0,0,1,0,0,0,0,0,0,1.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,5.0,146.28571428571428,4.571428571428571,189610.90262690105,192880.0150687512,74.0,74.0,0,48,48,3552,3552,T0804
140,192.168.1.52,192.168.1.254,51958,53,17,2020-11-30 17:28:55,23458.0,302839.1167192429,4092.420496205985,2046.2102481029929,2046.2102481029929,48,48,3552,3552,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,384,384,8,48,246.92631578947368,2859.0,0.0,379.7174085555083,21736.0,3455.0,0.0,462.468085106383,594.8220134669225,22825.0,4846.0,0.0,485.6382978723405,808.1122848442856,0,0,0,0,1,0,0,0,0,0,0,1.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,5.0,160.0,5.0,332122.4701608718,421329.8222514813,74.0,74.0,0,48,48,3552,3552,T0804
126,192.168.1.34,192.168.1.254,35384,53,17,2020-11-30 17:28:44,22390.0,340866.45824028587,4287.628405538187,2143.8142027690933,2143.8142027690933,48,48,4080,3552,85.0,85.0,85.0,0.0,74.0,74.0,74.0,0.0,85,74,79.5,5.5,30.25,384,384,8,48,235.68421052631572,1678.0,0.0,268.4592790117984,22097.0,2258.0,0.0,470.1489361702128,467.0304094488197,22390.0,3372.0,0.0,476.3829787234043,682.9849240786994,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.57142857142856,4.571428571428571,138.66666666666666,4.333333333333333,288107.202680067,311028.03738317755,85.0,74.0,0,48,48,4080,3552,T0804
72,192.168.1.112,224.0.0.252,60521,5355,17,2020-11-30 17:05:03,412889.0,930.0320425102146,14.531750664222104,14.531750664222104,0.0,6,0,384,0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,64,64,64.0,0.0,0.0,48,0,8,6,82577.8,411571.0,26.0,164496.84804080593,412889.0,411571.0,26.0,82577.8,164496.84804080593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,64.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,0.0,0.0,319.6985146128863,0.0,64.0,0.0,0,6,0,384,0,T0804
113,192.168.1.34,192.168.1.254,34681,53,17,2020-11-30 17:28:29,77747.0,98164.5594042214,1234.774332128571,617.3871660642855,617.3871660642855,48,48,4080,3552,85.0,85.0,85.0,0.0,74.0,74.0,74.0,0.0,85,74,79.5,5.5,30.25,384,384,8,48,818.3894736842105,36733.0,0.0,3968.208749535386,76262.0,37304.0,0.0,1622.595744680851,5640.165421821757,77283.0,37114.0,0.0,1644.3191489361702,5641.068191836761,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.66666666666663,4.666666666666667,128.0,4.0,191232.52858958067,390243.9024390244,85.0,74.0,0,48,48,4080,3552,T0804
53,192.168.1.34,192.168.1.254,36039,53,17,2020-11-30 17:04:50,209437.0,36440.55252892277,458.3717299235569,229.1858649617785,229.1858649617785,48,48,4080,3552,85.0,85.0,85.0,0.0,74.0,74.0,74.0,0.0,85,74,79.5,5.5,30.25,384,384,8,48,2204.6,190101.0,0.0,19388.250518725057,209301.0,190101.0,0.0,4453.212765957447,27384.4189111923,209437.0,190101.0,0.0,4456.106382978724,27390.871665679133,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,5.0,137.14285714285714,4.285714285714286,6626.905235255136,757695.3433307024,85.0,74.0,0,48,48,4080,3552,T0804
58,192.168.1.34,192.168.1.254,44339,53,17,2020-11-30 17:04:55,27529.0,277234.91590686183,3487.231646627193,1743.6158233135966,1743.6158233135966,48,48,4080,3552,85.0,85.0,85.0,0.0,74.0,74.0,74.0,0.0,85,74,79.5,5.5,30.25,384,384,8,48,289.77894736842103,3280.0,0.0,382.91568891851966,27316.0,3951.0,39.0,581.1914893617021,671.9544892864767,27032.0,3750.0,44.0,575.1489361702128,700.971847515652,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,4.0,128.0,4.0,309909.9099099099,440366.9724770642,85.0,74.0,0,48,48,4080,3552,T0804
141,192.168.1.52,192.168.1.254,41765,53,17,2020-11-30 17:28:55,23529.0,301925.2836924646,4080.071401249522,2040.035700624761,2040.035700624761,48,48,3552,3552,74.0,74.0,74.0,0.0,74.0,74.0,74.0,0.0,74,74,74.0,0.0,0.0,384,384,8,48,247.67368421052632,4737.0,0.0,507.8580705608557,23372.0,5249.0,0.0,497.2765957446808,820.2420167535832,23083.0,5658.0,0.0,491.1276595744681,950.6706617474256,0,0,0,0,1,0,0,0,0,0,0,1.0,74.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,4.75,144.0,4.5,225060.15176753656,373056.99481865286,74.0,74.0,0,48,48,3552,3552,T0804
