Unnamed: 0,src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,class
600,192.168.1.39,192.168.1.55,53640,502,6,2020-11-24 14:36:12,10225.0,58777.50611246944,977.99511002445,586.7970660146699,391.19804400978,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1136.111111111111,4771.0,0.0,1712.650281772178,10225.0,4792.0,208.0,2045.0,1884.73106834901,9049.0,5098.0,0.0,3016.333333333333,2183.666997404951,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
420,192.168.1.39,192.168.1.55,53284,502,6,2020-11-24 14:33:20,12374.0,48407.95215775012,808.1461128171974,484.8876676903184,323.25844512687894,6,4,356,243,74.0,54.0,59.333333333333336,7.888106377466154,63.0,60.0,60.75,1.299038105676658,74,54,59.9,6.204030947698439,38.49,120,80,20,1,1374.888888888889,5719.0,26.0,1753.710887388001,12374.0,5755.0,308.0,2474.8,2186.4174715730755,10702.0,6084.0,2009.0,3567.333333333333,1796.3311375009775,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,59.9,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,60.75,0,6,4,356,243,T0841
448,192.168.1.39,192.168.1.55,53340,502,6,2020-11-24 14:35:59,13012.0,46188.13403012604,768.5213648939441,461.11281893636647,307.40854595757764,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1445.7777777777778,4732.0,26.0,1669.2055181218386,13012.0,4769.0,302.0,2602.4,1686.6470407290317,11951.0,5076.0,1975.0,3983.6666666666665,1422.1580627889275,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
200,192.168.1.116,192.168.1.55,34575,502,6,2020-11-24 14:12:05,14188.0,42218.77643078658,704.8209754722301,422.89258528333806,281.928390188892,6,4,356,243,74.0,54.0,59.333333333333336,7.888106377466154,63.0,60.0,60.75,1.299038105676658,74,54,59.9,6.204030947698439,38.49,120,80,20,1,1576.4444444444443,5173.0,50.0,1560.9651651826125,14188.0,5226.0,864.0,2837.6,1474.2616592721931,12066.0,6118.0,2350.0,4022.0,1567.2242979229234,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,59.9,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,60.75,0,6,4,356,243,T0841
744,192.168.1.39,192.168.1.55,53928,502,6,2020-11-24 14:36:23,10601.0,56692.76483350628,943.3072351664938,565.9843410998963,377.3228940665976,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1177.888888888889,4727.0,26.0,1456.0328479539833,10601.0,4763.0,303.0,2120.2,1768.4432023675513,8900.0,5078.0,1783.0,2966.6666666666665,1496.5917575908563,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
812,192.168.1.39,192.168.1.55,54064,502,6,2020-11-24 14:36:29,10179.0,59043.128008645246,982.4147755182238,589.4488653109343,392.9659102072895,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1131.0,4948.0,19.0,1513.2028578114994,10179.0,4967.0,216.0,2035.8,1879.7118289780483,8940.0,5264.0,1706.0,2980.0,1618.624107073659,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
563,192.168.1.39,192.168.1.55,53566,502,6,2020-11-24 14:36:09,10884.0,55218.66960676223,918.7798603454612,551.2679162072768,367.5119441381845,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1209.3333333333333,4268.0,22.0,1329.5309950003673,10884.0,4302.0,232.0,2176.8,1619.553197644338,9248.0,5160.0,1884.0,3082.6666666666665,1474.6943939527116,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
401,192.168.1.39,192.168.1.55,53248,502,6,2020-11-24 14:33:18,10590.0,56562.79508970727,944.2870632672332,566.5722379603399,377.71482530689326,6,4,356,243,74.0,54.0,59.333333333333336,7.888106377466154,63.0,60.0,60.75,1.299038105676658,74,54,59.9,6.204030947698439,38.49,120,80,20,1,1176.6666666666667,4866.0,28.0,1469.391862113182,10590.0,4896.0,344.0,2118.0,1655.1917109507283,8956.0,5253.0,1660.0,2985.333333333333,1611.0879002159447,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,59.9,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,60.75,0,6,4,356,243,T0841
269,192.168.1.39,192.168.1.55,52984,502,6,2020-11-24 14:33:08,10601.0,56598.43410998963,943.3072351664938,565.9843410998963,377.3228940665976,6,4,356,244,74.0,54.0,59.333333333333336,7.888106377466154,64.0,60.0,61.0,1.7320508075688772,74,54,60.0,6.260990336999411,39.2,120,80,20,1,1177.888888888889,4709.0,26.0,1437.4047171856837,10601.0,4745.0,306.0,2120.2,1731.6874313801554,8861.0,5136.0,1734.0,2953.6666666666665,1546.7053874463477,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.0,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.0,0,6,4,356,244,T0841
958,192.168.1.39,192.168.1.55,54356,502,6,2020-11-24 14:36:41,10284.0,58440.29560482303,972.384286269934,583.4305717619603,388.9537145079736,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1142.6666666666667,4675.0,26.0,1424.9785963304853,10284.0,4717.0,309.0,2056.8,1752.3130313959318,8841.0,5040.0,1869.0,2947.0,1480.1979597337647,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
442,192.168.1.39,192.168.1.55,53328,502,6,2020-11-24 14:35:59,13347.0,45028.84543343073,749.232037161909,449.53922229714544,299.69281486476365,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1483.0,5152.0,32.0,1539.2592013331896,13347.0,5201.0,512.0,2669.4,1715.8053036402468,11436.0,6825.0,1916.0,3812.0,2154.1180716633585,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
634,192.168.1.39,192.168.1.55,53708,502,6,2020-11-24 14:36:15,11178.0,53766.326713186616,894.6144211844695,536.7686527106816,357.84576847378776,6,4,356,245,74.0,54.0,59.333333333333336,7.888106377466154,65.0,60.0,61.25,2.165063509461097,74,54,60.1,6.331666447310692,40.09,120,80,20,1,1242.0,5091.0,24.0,1595.4916344360931,11178.0,5118.0,221.0,2235.6,2079.916979112388,10014.0,5442.0,1971.0,3338.0,1509.8205191346422,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.1,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.25,0,6,4,356,245,T0841
253,192.168.1.39,192.168.1.55,52952,502,6,2020-11-24 14:33:06,11388.0,52687.03898840885,878.1173164734809,526.8703898840885,351.2469265893924,6,4,356,244,74.0,54.0,59.333333333333336,7.888106377466154,64.0,60.0,61.0,1.7320508075688772,74,54,60.0,6.260990336999411,39.2,120,80,20,1,1265.3333333333333,5215.0,32.0,1607.7041601820488,11388.0,5252.0,261.0,2277.6,2048.9473980558896,10024.0,5513.0,2056.0,3341.333333333333,1544.21551460784,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,60.0,64240,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.333333333333336,61.0,0,6,4,356,244,T0841
